date,XAU=,CLc1,LCOc1,GBP=,XLK,.IXTTR,XLE,.IXE,.RUT
4/11/1981 12:00:00 AM,0,,,,,,,,
4/12/1981 12:00:00 AM,0,,,,,,,,
4/13/1981 12:00:00 AM,473.75,,,2.1608,,,,,
4/14/1981 12:00:00 AM,483,,,2.1772,,,,,
4/15/1981 12:00:00 AM,476.25,,,2.1636,,,,,
4/16/1981 12:00:00 AM,482.5,,,2.1515,,,,,
4/17/1981 12:00:00 AM,482.5,,,0,,,,,
4/18/1981 12:00:00 AM,0,,,,,,,,
4/19/1981 12:00:00 AM,0,,,,,,,,
4/20/1981 12:00:00 AM,477,,,0,,,,,
4/21/1981 12:00:00 AM,481,,,2.1594,,,,,
4/22/1981 12:00:00 AM,501,,,2.1801,,,,,
4/23/1981 12:00:00 AM,488.5,,,2.1834,,,,,
4/24/1981 12:00:00 AM,494.5,,,2.1697,,,,,
4/25/1981 12:00:00 AM,0,,,,,,,,
4/26/1981 12:00:00 AM,0,,,,,,,,
4/27/1981 12:00:00 AM,483,,,2.1654,,,,,
4/28/1981 12:00:00 AM,482.75,,,2.1533,,,,,
4/29/1981 12:00:00 AM,477.25,,,2.1455,,,,,
4/30/1981 12:00:00 AM,482.75,,,2.145,,,,,
5/1/1981 12:00:00 AM,487.5,,,2.1427,,,,,
5/2/1981 12:00:00 AM,0,,,,,,,,
5/3/1981 12:00:00 AM,0,,,,,,,,
5/4/1981 12:00:00 AM,481.5,,,0,,,,,
5/5/1981 12:00:00 AM,476.25,,,2.1097,,,,,
5/6/1981 12:00:00 AM,482,,,2.1169,,,,,
5/7/1981 12:00:00 AM,477.75,,,2.1093,,,,,
5/8/1981 12:00:00 AM,485.75,,,2.1155,,,,,
5/9/1981 12:00:00 AM,0,,,,,,,,
5/10/1981 12:00:00 AM,0,,,,,,,,
5/11/1981 12:00:00 AM,493,,,2.1066,,,,,
5/12/1981 12:00:00 AM,484,,,2.0925,,,,,
5/13/1981 12:00:00 AM,484.25,,,2.0846,,,,,
5/14/1981 12:00:00 AM,476.5,,,2.0695,,,,,
5/15/1981 12:00:00 AM,485,,,2.0786,,,,,
5/16/1981 12:00:00 AM,0,,,,,,,,
5/17/1981 12:00:00 AM,0,,,,,,,,
5/18/1981 12:00:00 AM,481.75,,,2.0947,,,,,
5/19/1981 12:00:00 AM,481.5,,,2.0881,,,,,
5/20/1981 12:00:00 AM,479.75,,,2.0803,,,,,
5/21/1981 12:00:00 AM,475,,,2.0721,,,,,
5/22/1981 12:00:00 AM,472.75,,,2.0747,,,,,
5/23/1981 12:00:00 AM,0,,,,,,,,
5/24/1981 12:00:00 AM,0,,,,,,,,
5/25/1981 12:00:00 AM,472.75,,,0,,,,,
5/26/1981 12:00:00 AM,466.5,,,2.0695,,,,,
5/27/1981 12:00:00 AM,466.75,,,2.0585,,,,,
5/28/1981 12:00:00 AM,479,,,2.0678,,,,,
5/29/1981 12:00:00 AM,479.25,,,2.0704,,,,,
5/30/1981 12:00:00 AM,0,,,,,,,,
5/31/1981 12:00:00 AM,0,,,,,,,,
6/1/1981 12:00:00 AM,483.25,,,2.061,,,,,
6/2/1981 12:00:00 AM,474,,,2.0396,,,,,
6/3/1981 12:00:00 AM,475.5,,,2.0153,,,,,
6/4/1981 12:00:00 AM,462.5,,,1.952,,,,,
6/5/1981 12:00:00 AM,460,,,1.915,,,,,
6/6/1981 12:00:00 AM,0,,,,,,,,
6/7/1981 12:00:00 AM,0,,,,,,,,
6/8/1981 12:00:00 AM,473.5,,,1.941,,,,,
6/9/1981 12:00:00 AM,460.5,,,1.9425,,,,,
6/10/1981 12:00:00 AM,465.25,,,1.9654,,,,,
6/11/1981 12:00:00 AM,464.25,,,1.9501,,,,,
6/12/1981 12:00:00 AM,472,,,1.9573,,,,,
6/13/1981 12:00:00 AM,0,,,,,,,,
6/14/1981 12:00:00 AM,0,,,,,,,,
6/15/1981 12:00:00 AM,471.75,,,1.994,,,,,
6/16/1981 12:00:00 AM,461.5,,,1.9968,,,,,
6/17/1981 12:00:00 AM,461.75,,,1.9996,,,,,
6/18/1981 12:00:00 AM,459,,,1.9755,,,,,
6/19/1981 12:00:00 AM,458.25,,,1.9631,,,,,
6/20/1981 12:00:00 AM,0,,,,,,,,
6/21/1981 12:00:00 AM,0,,,,,,,,
6/22/1981 12:00:00 AM,462,,,1.9845,,,,,
6/23/1981 12:00:00 AM,466.5,,,2.0012,,,,,
6/24/1981 12:00:00 AM,462,,,1.9857,,,,,
6/25/1981 12:00:00 AM,446.5,,,1.9524,,,,,
6/26/1981 12:00:00 AM,442,,,1.9486,,,,,
6/27/1981 12:00:00 AM,0,,,,,,,,
6/28/1981 12:00:00 AM,0,,,,,,,,
6/29/1981 12:00:00 AM,428.75,,,1.9436,,,,,
6/30/1981 12:00:00 AM,426,,,1.9384,,,,,
7/1/1981 12:00:00 AM,422,,,1.9044,,,,,
7/2/1981 12:00:00 AM,414.5,,,1.89,,,,,
7/3/1981 12:00:00 AM,414.5,,,1.8936,,,,,
7/4/1981 12:00:00 AM,0,,,,,,,,
7/5/1981 12:00:00 AM,0,,,,,,,,
7/6/1981 12:00:00 AM,403.75,,,1.8914,,,,,
7/7/1981 12:00:00 AM,405,,,1.9019,,,,,
7/8/1981 12:00:00 AM,397.75,,,1.8925,,,,,
7/9/1981 12:00:00 AM,406.25,,,1.8786,,,,,
7/10/1981 12:00:00 AM,416.5,,,1.8965,,,,,
7/11/1981 12:00:00 AM,0,,,,,,,,
7/12/1981 12:00:00 AM,0,,,,,,,,
7/13/1981 12:00:00 AM,413,,,1.8965,,,,,
7/14/1981 12:00:00 AM,402.25,,,1.8646,,,,,
7/15/1981 12:00:00 AM,412.25,,,1.8847,,,,,
7/16/1981 12:00:00 AM,418.25,,,1.8829,,,,,
7/17/1981 12:00:00 AM,415,,,1.8801,,,,,
7/18/1981 12:00:00 AM,0,,,,,,,,
7/19/1981 12:00:00 AM,0,,,,,,,,
7/20/1981 12:00:00 AM,412.5,,,1.8709,,,,,
7/21/1981 12:00:00 AM,406,,,1.8467,,,,,
7/22/1981 12:00:00 AM,411.5,,,1.857,,,,,
7/23/1981 12:00:00 AM,407.75,,,1.8563,,,,,
7/24/1981 12:00:00 AM,407.5,,,1.8625,,,,,
7/25/1981 12:00:00 AM,0,,,,,,,,
7/26/1981 12:00:00 AM,0,,,,,,,,
7/27/1981 12:00:00 AM,408.75,,,1.8727,,,,,
7/28/1981 12:00:00 AM,401.5,,,1.8594,,,,,
7/29/1981 12:00:00 AM,404.2,,,0,,,,,
7/30/1981 12:00:00 AM,402.25,,,1.8505,,,,,
7/31/1981 12:00:00 AM,406,,,1.8481,,,,,
8/1/1981 12:00:00 AM,0,,,,,,,,
8/2/1981 12:00:00 AM,0,,,,,,,,
8/3/1981 12:00:00 AM,392.5,,,1.8106,,,,,
8/4/1981 12:00:00 AM,391.25,,,1.8057,,,,,
8/5/1981 12:00:00 AM,392.4,,,1.8041,,,,,
8/6/1981 12:00:00 AM,393.25,,,1.796,,,,,
8/7/1981 12:00:00 AM,397.25,,,1.7944,,,,,
8/8/1981 12:00:00 AM,0,,,,,,,,
8/9/1981 12:00:00 AM,0,,,,,,,,
8/10/1981 12:00:00 AM,393.75,,,1.768,,,,,
8/11/1981 12:00:00 AM,401,,,1.7709,,,,,
8/12/1981 12:00:00 AM,417.5,,,1.8295,,,,,
8/13/1981 12:00:00 AM,407.25,,,1.806,,,,,
8/14/1981 12:00:00 AM,413,,,1.806,,,,,
8/15/1981 12:00:00 AM,0,,,,,,,,
8/16/1981 12:00:00 AM,0,,,,,,,,
8/17/1981 12:00:00 AM,441.5,,,1.8215,,,,,
8/18/1981 12:00:00 AM,420,,,1.8265,,,,,
8/19/1981 12:00:00 AM,431.5,,,1.8302,,,,,
8/20/1981 12:00:00 AM,429,,,1.8632,,,,,
8/21/1981 12:00:00 AM,429.5,,,1.8674,,,,,
8/22/1981 12:00:00 AM,0,,,,,,,,
8/23/1981 12:00:00 AM,0,,,,,,,,
8/24/1981 12:00:00 AM,422,,,1.872,,,,,
8/25/1981 12:00:00 AM,409.75,,,1.8262,,,,,
8/26/1981 12:00:00 AM,414,,,1.8376,,,,,
8/27/1981 12:00:00 AM,411.75,,,1.8389,,,,,
8/28/1981 12:00:00 AM,425,,,1.8454,,,,,
8/29/1981 12:00:00 AM,0,,,,,,,,
8/30/1981 12:00:00 AM,0,,,,,,,,
8/31/1981 12:00:00 AM,427,,,0,,,,,
9/1/1981 12:00:00 AM,421.5,,,1.8376,,,,,
9/2/1981 12:00:00 AM,430,,,1.842,,,,,
9/3/1981 12:00:00 AM,436.5,,,1.8477,,,,,
9/4/1981 12:00:00 AM,439.5,,,1.8454,,,,,
9/5/1981 12:00:00 AM,0,,,,,,,,
9/6/1981 12:00:00 AM,0,,,,,,,,
9/7/1981 12:00:00 AM,439.5,,,1.8188,,,,,
9/8/1981 12:00:00 AM,439,,,1.8012,,,,,
9/9/1981 12:00:00 AM,436.75,,,1.7806,,,,,
9/10/1981 12:00:00 AM,451.5,,,1.807,,,,,
9/11/1981 12:00:00 AM,448.25,,,1.7886,,,,,
9/12/1981 12:00:00 AM,0,,,,,,,,
9/13/1981 12:00:00 AM,0,,,,,,,,
9/14/1981 12:00:00 AM,451.25,,,1.7844,,,,,
9/15/1981 12:00:00 AM,456,,,1.8318,,,,,
9/16/1981 12:00:00 AM,449,,,1.8443,,,,,
9/17/1981 12:00:00 AM,459,,,1.8477,,,,,
9/18/1981 12:00:00 AM,447,,,1.8318,,,,,
9/19/1981 12:00:00 AM,0,,,,,,,,
9/20/1981 12:00:00 AM,0,,,,,,,,
9/21/1981 12:00:00 AM,463.5,,,1.845,,,,,
9/22/1981 12:00:00 AM,462,,,1.8416,,,,,
9/23/1981 12:00:00 AM,456.5,,,1.8235,,,,,
9/24/1981 12:00:00 AM,446.25,,,1.7759,,,,,
9/25/1981 12:00:00 AM,450.5,,,1.7921,,,,,
9/26/1981 12:00:00 AM,0,,,,,,,,
9/27/1981 12:00:00 AM,0,,,,,,,,
9/28/1981 12:00:00 AM,421.5,,,1.7819,,,,,
9/29/1981 12:00:00 AM,431.75,,,1.794,,,,,
9/30/1981 12:00:00 AM,428.75,,,1.8106,,,,,
10/1/1981 12:00:00 AM,436.75,,,1.8315,,,,,
10/2/1981 12:00:00 AM,435,,,1.8252,,,,,
10/3/1981 12:00:00 AM,0,,,,,,,,
10/4/1981 12:00:00 AM,0,,,,,,,,
10/5/1981 12:00:00 AM,441.25,,,1.8512,,,,,
10/6/1981 12:00:00 AM,443,,,1.843,,,,,
10/7/1981 12:00:00 AM,445.5,,,1.8619,,,,,
10/8/1981 12:00:00 AM,443.25,,,1.8936,,,,,
10/9/1981 12:00:00 AM,453.5,,,1.9004,,,,,
10/10/1981 12:00:00 AM,0,,,,,,,,
10/11/1981 12:00:00 AM,0,,,,,,,,
10/12/1981 12:00:00 AM,453.5,,,1.8825,,,,,
10/13/1981 12:00:00 AM,443.25,,,1.8629,,,,,
10/14/1981 12:00:00 AM,444.25,,,1.8574,,,,,
10/15/1981 12:00:00 AM,446.65,,,1.8594,,,,,
10/16/1981 12:00:00 AM,443.75,,,1.8268,,,,,
10/17/1981 12:00:00 AM,0,,,,,,,,
10/18/1981 12:00:00 AM,0,,,,,,,,
10/19/1981 12:00:00 AM,436.7,,,1.843,,,,,
10/20/1981 12:00:00 AM,437.3,,,1.8282,,,,,
10/21/1981 12:00:00 AM,429,,,1.8179,,,,,
10/22/1981 12:00:00 AM,433.75,,,1.8116,,,,,
10/23/1981 12:00:00 AM,432.5,,,1.8225,,,,,
10/24/1981 12:00:00 AM,0,,,,,,,,
10/25/1981 12:00:00 AM,0,,,,,,,,
10/26/1981 12:00:00 AM,426,,,1.806,,,,,
10/27/1981 12:00:00 AM,427.4,,,1.8139,,,,,
10/28/1981 12:00:00 AM,430.8,,,1.8198,,,,,
10/29/1981 12:00:00 AM,424.5,,,1.8345,,,,,
10/30/1981 12:00:00 AM,427,,,1.8454,,,,,
10/31/1981 12:00:00 AM,0,,,,,,,,
11/1/1981 12:00:00 AM,0,,,,,,,,
11/2/1981 12:00:00 AM,430,,,1.8695,,,,,
11/3/1981 12:00:00 AM,428.25,,,1.8716,,,,,
11/4/1981 12:00:00 AM,431.25,,,1.8769,,,,,
11/5/1981 12:00:00 AM,428.5,,,1.8801,,,,,
11/6/1981 12:00:00 AM,428.25,,,1.8762,,,,,
11/7/1981 12:00:00 AM,0,,,,,,,,
11/8/1981 12:00:00 AM,0,,,,,,,,
11/9/1981 12:00:00 AM,429.75,,,1.8911,,,,,
11/10/1981 12:00:00 AM,418.5,,,1.8741,,,,,
11/11/1981 12:00:00 AM,412,,,1.8839,,,,,
11/12/1981 12:00:00 AM,411.5,,,1.8929,,,,,
11/13/1981 12:00:00 AM,412.5,,,1.9124,,,,,
11/14/1981 12:00:00 AM,0,,,,,,,,
11/15/1981 12:00:00 AM,0,,,,,,,,
11/16/1981 12:00:00 AM,404.25,,,1.922,,,,,
11/17/1981 12:00:00 AM,398.75,,,1.8947,,,,,
11/18/1981 12:00:00 AM,403.75,,,1.9015,,,,,
11/19/1981 12:00:00 AM,401,,,1.912,,,,,
11/20/1981 12:00:00 AM,401.5,,,1.9066,,,,,
11/21/1981 12:00:00 AM,0,,,,,,,,
11/22/1981 12:00:00 AM,0,,,,,,,,
11/23/1981 12:00:00 AM,396.75,,,1.9146,,,,,
11/24/1981 12:00:00 AM,399.25,,,1.9124,,,,,
11/25/1981 12:00:00 AM,409.5,,,1.9365,,,,,
11/26/1981 12:00:00 AM,409.5,,,1.9369,,,,,
11/27/1981 12:00:00 AM,409.5,,,1.9554,,,,,
11/28/1981 12:00:00 AM,0,,,,,,,,
11/29/1981 12:00:00 AM,0,,,,,,,,
11/30/1981 12:00:00 AM,414.5,,,1.96,,,,,
12/1/1981 12:00:00 AM,402.5,,,1.9467,,,,,
12/2/1981 12:00:00 AM,406.75,,,1.9493,,,,,
12/3/1981 12:00:00 AM,416.5,,,1.9346,,,,,
12/4/1981 12:00:00 AM,426,,,1.9516,,,,,
12/5/1981 12:00:00 AM,0,,,,,,,,
12/6/1981 12:00:00 AM,0,,,,,,,,
12/7/1981 12:00:00 AM,416.75,,,1.9478,,,,,
12/8/1981 12:00:00 AM,415.25,,,1.9305,,,,,
12/9/1981 12:00:00 AM,410.25,,,1.9234,,,,,
12/10/1981 12:00:00 AM,405.5,,,1.8954,,,,,
12/11/1981 12:00:00 AM,409.75,,,1.8818,,,,,
12/12/1981 12:00:00 AM,0,,,,,,,,
12/13/1981 12:00:00 AM,0,,,,,,,,
12/14/1981 12:00:00 AM,417.5,,,1.8591,,,,,
12/15/1981 12:00:00 AM,413.25,,,1.8847,,,,,
12/16/1981 12:00:00 AM,416.75,,,1.8914,,,,,
12/17/1981 12:00:00 AM,416.25,,,1.8854,,,,,
12/18/1981 12:00:00 AM,415.75,,,1.8741,,,,,
12/19/1981 12:00:00 AM,0,,,,,,,,
12/20/1981 12:00:00 AM,0,,,,,,,,
12/21/1981 12:00:00 AM,410.5,,,1.8804,,,,,
12/22/1981 12:00:00 AM,399.6,,,1.8868,,,,,
12/23/1981 12:00:00 AM,400.4,,,1.8921,,,,,
12/24/1981 12:00:00 AM,400.4,,,1.89,,,,,
12/25/1981 12:00:00 AM,400.4,,,0,,,,,
12/26/1981 12:00:00 AM,0,,,,,,,,
12/27/1981 12:00:00 AM,0,,,,,,,,
12/28/1981 12:00:00 AM,396,,,0,,,,,
12/29/1981 12:00:00 AM,395,,,1.8896,,,,,
12/30/1981 12:00:00 AM,397.5,,,1.9037,,,,,
12/31/1981 12:00:00 AM,401,,,1.9109,,,,,
1/1/1982 12:00:00 AM,401,,,,,,,,
1/2/1982 12:00:00 AM,0,,,,,,,,
1/3/1982 12:00:00 AM,0,,,,,,,,
1/4/1982 12:00:00 AM,395,,,1.926,,,,,
1/5/1982 12:00:00 AM,403.5,,,1.912,,,,,
1/6/1982 12:00:00 AM,401.5,,,1.9253,,,,,
1/7/1982 12:00:00 AM,396.5,,,1.92,,,,,
1/8/1982 12:00:00 AM,400.25,,,1.92,,,,,
1/9/1982 12:00:00 AM,0,,,,,,,,
1/10/1982 12:00:00 AM,0,,,,,,,,
1/11/1982 12:00:00 AM,388.25,,,1.887,,,,,
1/12/1982 12:00:00 AM,389,,,1.873,,,,,
1/13/1982 12:00:00 AM,380,,,1.868,,,,,
1/14/1982 12:00:00 AM,374.75,,,1.8635,,,,,
1/15/1982 12:00:00 AM,379.25,,,1.87,,,,,
1/16/1982 12:00:00 AM,0,,,,,,,,
1/17/1982 12:00:00 AM,0,,,,,,,,
1/18/1982 12:00:00 AM,373.75,,,1.8835,,,,,
1/19/1982 12:00:00 AM,375.25,,,1.894,,,,,
1/20/1982 12:00:00 AM,371.5,,,1.8832,,,,,
1/21/1982 12:00:00 AM,376,,,1.88,,,,,
1/22/1982 12:00:00 AM,377.25,,,1.8705,,,,,
1/23/1982 12:00:00 AM,0,,,,,,,,
1/24/1982 12:00:00 AM,0,,,,,,,,
1/25/1982 12:00:00 AM,372,,,1.8545,,,,,
1/26/1982 12:00:00 AM,376.5,,,1.8705,,,,,
1/27/1982 12:00:00 AM,381.75,,,1.866,,,,,
1/28/1982 12:00:00 AM,383.5,,,1.8745,,,,,
1/29/1982 12:00:00 AM,387,,,1.8745,,,,,
1/30/1982 12:00:00 AM,0,,,,,,,,
1/31/1982 12:00:00 AM,0,,,,,,,,
2/1/1982 12:00:00 AM,379.5,,,1.8605,,,,,
2/2/1982 12:00:00 AM,379.15,,,1.8625,,,,,
2/3/1982 12:00:00 AM,378,,,1.8585,,,,,
2/4/1982 12:00:00 AM,383.75,,,1.87,,,,,
2/5/1982 12:00:00 AM,384.25,,,1.8605,,,,,
2/6/1982 12:00:00 AM,0,,,,,,,,
2/7/1982 12:00:00 AM,0,,,,,,,,
2/8/1982 12:00:00 AM,379.75,,,1.8625,,,,,
2/9/1982 12:00:00 AM,378.5,,,1.842,,,,,
2/10/1982 12:00:00 AM,382.15,,,1.8475,,,,,
2/11/1982 12:00:00 AM,380,,,1.849,,,,,
2/12/1982 12:00:00 AM,377.5,,,,,,,,
2/13/1982 12:00:00 AM,0,,,,,,,,
2/14/1982 12:00:00 AM,0,,,,,,,,
2/15/1982 12:00:00 AM,377.5,,,,,,,,
2/16/1982 12:00:00 AM,375.25,,,1.8322,,,,,
2/17/1982 12:00:00 AM,374,,,1.8355,,,,,
2/18/1982 12:00:00 AM,369.25,,,1.8515,,,,,
2/19/1982 12:00:00 AM,369.25,,,1.8525,,,,,
2/20/1982 12:00:00 AM,0,,,,,,,,
2/21/1982 12:00:00 AM,0,,,,,,,,
2/22/1982 12:00:00 AM,364.25,,,1.8475,,,,,
2/23/1982 12:00:00 AM,361,,,1.831,,,,,
2/24/1982 12:00:00 AM,362.75,,,1.8295,,,,,
2/25/1982 12:00:00 AM,366.45,,,1.8327,,,,,
2/26/1982 12:00:00 AM,362.6,,,1.82,,,,,
2/27/1982 12:00:00 AM,0,,,,,,,,
2/28/1982 12:00:00 AM,0,,,,,,,,
3/1/1982 12:00:00 AM,361.25,,,1.8217,,,,,
3/2/1982 12:00:00 AM,361.25,,,1.8125,,,,,
3/3/1982 12:00:00 AM,353.75,,,1.823,,,,,
3/4/1982 12:00:00 AM,346.5,,,1.8275,,,,,
3/5/1982 12:00:00 AM,342.4,,,1.8375,,,,,
3/6/1982 12:00:00 AM,0,,,,,,,,
3/7/1982 12:00:00 AM,0,,,,,,,,
3/8/1982 12:00:00 AM,330.5,,,1.825,,,,,
3/9/1982 12:00:00 AM,329.25,,,1.8035,,,,,
3/10/1982 12:00:00 AM,333,,,1.81,,,,,
3/11/1982 12:00:00 AM,331.75,,,1.805,,,,,
3/12/1982 12:00:00 AM,323.25,,,1.7975,,,,,
3/13/1982 12:00:00 AM,0,,,,,,,,
3/14/1982 12:00:00 AM,0,,,,,,,,
3/15/1982 12:00:00 AM,312,,,1.807,,,,,
3/16/1982 12:00:00 AM,324.5,,,1.802,,,,,
3/17/1982 12:00:00 AM,316,,,1.8092,,,,,
3/18/1982 12:00:00 AM,320,,,1.8095,,,,,
3/19/1982 12:00:00 AM,315.75,,,1.799,,,,,
3/20/1982 12:00:00 AM,0,,,,,,,,
3/21/1982 12:00:00 AM,0,,,,,,,,
3/22/1982 12:00:00 AM,320.8,,,1.7978,,,,,
3/23/1982 12:00:00 AM,0,,,1.802,,,,,
3/24/1982 12:00:00 AM,331.75,,,1.8045,,,,,
3/25/1982 12:00:00 AM,327.75,,,1.7955,,,,,
3/26/1982 12:00:00 AM,322.25,,,1.79,,,,,
3/27/1982 12:00:00 AM,0,,,,,,,,
3/28/1982 12:00:00 AM,0,,,,,,,,
3/29/1982 12:00:00 AM,318.5,,,1.7775,,,,,
3/30/1982 12:00:00 AM,324.25,,,1.7835,,,,,
3/31/1982 12:00:00 AM,320.22,,,1.781,,,,,
4/1/1982 12:00:00 AM,327,,,1.79,,,,,
4/2/1982 12:00:00 AM,327.75,,,1.7875,,,,,
4/3/1982 12:00:00 AM,0,,,,,,,,
4/4/1982 12:00:00 AM,0,,,,,,,,
4/5/1982 12:00:00 AM,337.5,,,1.7722,,,,,
4/6/1982 12:00:00 AM,345.5,,,1.7505,,,,,
4/7/1982 12:00:00 AM,354,,,1.763,,,,,
4/8/1982 12:00:00 AM,351.5,,,1.753,,,,,
4/9/1982 12:00:00 AM,351.5,,,1.754,,,,,
4/10/1982 12:00:00 AM,0,,,,,,,,
4/11/1982 12:00:00 AM,0,,,,,,,,
4/12/1982 12:00:00 AM,353.5,,,1.768,,,,,
4/13/1982 12:00:00 AM,353.5,,,1.769,,,,,
4/14/1982 12:00:00 AM,366.75,,,1.76,,,,,
4/15/1982 12:00:00 AM,363.25,,,1.7598,,,,,
4/16/1982 12:00:00 AM,362.75,,,1.76,,,,,
4/17/1982 12:00:00 AM,0,,,,,,,,
4/18/1982 12:00:00 AM,0,,,,,,,,
4/19/1982 12:00:00 AM,357,,,1.773,,,,,
4/20/1982 12:00:00 AM,343,,,1.7705,,,,,
4/21/1982 12:00:00 AM,346.75,,,1.777,,,,,
4/22/1982 12:00:00 AM,345,,,1.7775,,,,,
4/23/1982 12:00:00 AM,352.25,,,1.772,,,,,
4/24/1982 12:00:00 AM,0,,,,,,,,
4/25/1982 12:00:00 AM,0,,,,,,,,
4/26/1982 12:00:00 AM,357,,,1.7775,,,,,
4/27/1982 12:00:00 AM,351.75,,,1.7745,,,,,
4/28/1982 12:00:00 AM,354.5,,,1.7855,,,,,
4/29/1982 12:00:00 AM,348.75,,,1.794,,,,,
4/30/1982 12:00:00 AM,361.25,,,1.7945,,,,,
5/1/1982 12:00:00 AM,0,,,,,,,,
5/2/1982 12:00:00 AM,0,,,,,,,,
5/3/1982 12:00:00 AM,345.5,,,1.8135,,,,,
5/4/1982 12:00:00 AM,341.75,,,1.7945,,,,,
5/5/1982 12:00:00 AM,338.4,,,1.805,,,,,
5/6/1982 12:00:00 AM,334.5,,,1.821,,,,,
5/7/1982 12:00:00 AM,334.75,,,1.8262,,,,,
5/8/1982 12:00:00 AM,0,,,,,,,,
5/9/1982 12:00:00 AM,0,,,,,,,,
5/10/1982 12:00:00 AM,329,,,1.836,,,,,
5/11/1982 12:00:00 AM,332.25,,,1.833,,,,,
5/12/1982 12:00:00 AM,331.5,,,1.837,,,,,
5/13/1982 12:00:00 AM,331,,,1.824,,,,,
5/14/1982 12:00:00 AM,333.25,,,1.8235,,,,,
5/15/1982 12:00:00 AM,0,,,,,,,,
5/16/1982 12:00:00 AM,0,,,,,,,,
5/17/1982 12:00:00 AM,338.5,,,1.8165,,,,,
5/18/1982 12:00:00 AM,338,,,1.8135,,,,,
5/19/1982 12:00:00 AM,342,,,1.7965,,,,,
5/20/1982 12:00:00 AM,342.5,,,1.7795,,,,,
5/21/1982 12:00:00 AM,338.5,,,1.7975,,,,,
5/22/1982 12:00:00 AM,0,,,,,,,,
5/23/1982 12:00:00 AM,0,,,,,,,,
5/24/1982 12:00:00 AM,329,,,1.8045,,,,,
5/25/1982 12:00:00 AM,327.9,,,1.8048,,,,,
5/26/1982 12:00:00 AM,330.25,,,1.8,,,,,
5/27/1982 12:00:00 AM,324.25,,,1.7895,,,,,
5/28/1982 12:00:00 AM,325.25,,,1.791,,,,,
5/29/1982 12:00:00 AM,0,,,,,,,,
5/30/1982 12:00:00 AM,0,,,,,,,,
5/31/1982 12:00:00 AM,325.25,,,,,,,,
6/1/1982 12:00:00 AM,318.75,,,1.7875,,,,,
6/2/1982 12:00:00 AM,318.5,,,1.7915,,,,,
6/3/1982 12:00:00 AM,320.35,,,1.7962,,,,,
6/4/1982 12:00:00 AM,318.75,,,1.795,,,,,
6/5/1982 12:00:00 AM,0,,,,,,,,
6/6/1982 12:00:00 AM,0,,,,,,,,
6/7/1982 12:00:00 AM,325.25,,,1.79,,,,,
6/8/1982 12:00:00 AM,328.75,,,1.782,,,,,
6/9/1982 12:00:00 AM,326,,,1.7745,,,,,
6/10/1982 12:00:00 AM,326.75,,,1.764,,,,,
6/11/1982 12:00:00 AM,325.25,,,1.7745,,,,,
6/12/1982 12:00:00 AM,0,,,,,,,,
6/13/1982 12:00:00 AM,0,,,,,,,,
6/14/1982 12:00:00 AM,320.75,,,1.758,,,,,
6/15/1982 12:00:00 AM,315,,,1.7612,,,,,
6/16/1982 12:00:00 AM,317,,,1.748,,,,,
6/17/1982 12:00:00 AM,309,,,1.743,,,,,
6/18/1982 12:00:00 AM,308.75,,,1.7385,,,,,
6/19/1982 12:00:00 AM,0,,,,,,,,
6/20/1982 12:00:00 AM,0,,,,,,,,
6/21/1982 12:00:00 AM,296.75,,,1.727,,,,,
6/22/1982 12:00:00 AM,304,,,1.7365,,,,,
6/23/1982 12:00:00 AM,304,,,1.7295,,,,,
6/24/1982 12:00:00 AM,310.25,,,1.733,,,,,
6/25/1982 12:00:00 AM,305.5,,,1.719,,,,,
6/26/1982 12:00:00 AM,0,,,,,,,,
6/27/1982 12:00:00 AM,0,,,,,,,,
6/28/1982 12:00:00 AM,303.75,,,1.7185,,,,,
6/29/1982 12:00:00 AM,309,,,1.735,,,,,
6/30/1982 12:00:00 AM,317.5,,,1.7355,,,,,
7/1/1982 12:00:00 AM,310.2,,,1.735,,,,,
7/2/1982 12:00:00 AM,312.7,,,1.731,,,,,
7/3/1982 12:00:00 AM,0,,,,,,,,
7/4/1982 12:00:00 AM,0,,,,,,,,
7/5/1982 12:00:00 AM,0,,,,,,,,
7/6/1982 12:00:00 AM,311,,,1.7238,,,,,
7/7/1982 12:00:00 AM,306.7,,,1.7105,,,,,
7/8/1982 12:00:00 AM,313.5,,,1.7105,,,,,
7/9/1982 12:00:00 AM,328.5,,,1.7245,,,,,
7/10/1982 12:00:00 AM,0,,,,,,,,
7/11/1982 12:00:00 AM,0,,,,,,,,
7/12/1982 12:00:00 AM,343,,,1.7325,,,,,
7/13/1982 12:00:00 AM,352.5,,,1.7225,,,,,
7/14/1982 12:00:00 AM,352.7,,,1.723,,,,,
7/15/1982 12:00:00 AM,350.2,,,1.7215,,,,,
7/16/1982 12:00:00 AM,347,,,1.724,,,,,
7/17/1982 12:00:00 AM,0,,,,,,,,
7/18/1982 12:00:00 AM,0,,,,,,,,
7/19/1982 12:00:00 AM,347.5,,,1.735,,,,,
7/20/1982 12:00:00 AM,347.7,,,1.739,,,,,
7/21/1982 12:00:00 AM,366.5,,,1.756,,,,,
7/22/1982 12:00:00 AM,353,,,1.7475,,,,,
7/23/1982 12:00:00 AM,363.2,,,1.7665,,,,,
7/24/1982 12:00:00 AM,0,,,,,,,,
7/25/1982 12:00:00 AM,0,,,,,,,,
